commit_URL,is_bugfix,obs
"=HYPERLINK(""https://github.com/kube-hetzner/terraform-hcloud-kube-hetzner/commit/922e6ecc55e8cf9064b182bf3730edee54e982bf"")",,
"=HYPERLINK(""https://github.com/terraform-linters/tflint/commit/d0181e8bf97f6ee343812b0e994bec1df885139c"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/133a9bb133c6954427bd9d9d41e5e2e3e3e1ebd5"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/b278c4eae4540ab579183e08e2a83bb998863d9d"")",,
"=HYPERLINK(""https://github.com/cloudposse/terraform-aws-components/commit/07cb9e473c40dec18091adbc55e1b13b43f1579b"")",,
"=HYPERLINK(""https://github.com/aztfmod/terraform-azurerm-caf/commit/1da0c4da67434bf5b190fca30de79028b3edd66a"")",,
"=HYPERLINK(""https://github.com/kubernetes/k8s.io/commit/5ed6f9606ee60204402c0687590f5965b2d118f3"")",,
"=HYPERLINK(""https://github.com/kbst/terraform-kubestack/commit/07eec098e9889516e4808c386c02e10ccc4d4c76"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/7204a1ca399287f0effa3ced8104b4fcdbfa81e2"")",,
"=HYPERLINK(""https://github.com/Azure/terraform/commit/a203aedce4b90efeabb483bbba0d13250addf210"")",,
"=HYPERLINK(""https://github.com/terraform-google-modules/terraform-google-kubernetes-engine/commit/151c8c4fb3e62fe91762e7b2f7d97f7581b48024"")",,
"=HYPERLINK(""https://github.com/Azure/caf-terraform-landingzones/commit/4b96b88b5299b5aab4ad9f394c141fb53e72c769"")",,
"=HYPERLINK(""https://github.com/coreos/tectonic-installer/commit/7bc064e436c938050f09964654d175f8cb82a668"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/75e0a092aa953d85bf101f655b04ff949ccd9f01"")",,
"=HYPERLINK(""https://github.com/ministryofjustice/modernisation-platform/commit/2f5d8189c0d767dd66bee4368ee997a118d831c3"")",,
